"";"COD7D";"COD6D";"Municipio";"population.Amarela";"icsap_n.Amarela";"it_n.Amarela";"icsap_prop.Amarela";"icsap_rate.Amarela";"population.Branca";"icsap_n.Branca";"it_n.Branca";"icsap_prop.Branca";"icsap_rate.Branca";"population.Indígena";"icsap_n.Indígena";"it_n.Indígena";"icsap_prop.Indígena";"icsap_rate.Indígena";"population.NI";"icsap_n.NI";"it_n.NI";"icsap_prop.NI";"icsap_rate.NI";"population.Parda";"icsap_n.Parda";"it_n.Parda";"icsap_prop.Parda";"icsap_rate.Parda";"population.Preta";"icsap_n.Preta";"it_n.Preta";"icsap_prop.Preta";"icsap_rate.Preta";"ICSAPprop";"ICSAPrate";"icsap_prop_ratio_amarela";"icsap_prop_ratio_branca";"icsap_prop_ratio_indigena";"icsap_prop_ratio_ni";"icsap_prop_ratio_parda";"icsap_prop_ratio_preta";"icsap_rate_ratio_amarela";"icsap_rate_ratio_branca";"icsap_rate_ratio_indigena";"icsap_rate_ratio_ni";"icsap_rate_ratio_parda";"icsap_rate_ratio_preta"
"195";"1502855";"150285";"Curuá (PA)";75;0;0;NA;0;2267;4;7;0,571428571428571;17,6444640494045;1;0;0;NA;0;0;14;51;0,274509803921569;Inf;9213;49;139;0,352517985611511;53,1857158363182;698;0;0;NA;0;0,34010152284264;54,6760241553778;NA;1,68017057569296;NA;0,807140766754462;1,03650810694728;NA;0;0,322709346957318;0;Inf;0,972742928146633;0
"196";"1502905";"150290";"Curuçá (PA)";146;3;3;1;205,479452054795;6261;18;50;0,36;28,7494010541447;19;0;2;0;0;0;251;723;0,34716459197787;Inf;26575;243;744;0,326612903225806;91,4393226716839;1293;0;9;0;0;0,336381450032658;150,172041756576;2,97281553398059;1,07021359223301;0;1,03205629187984;0,970959912308175;0;1,36829365607128;0,191443098980745;0;Inf;0,608897112951984;0
"197";"1502939";"150293";"Dom Eliseu (PA)";700;0;0;NA;0;10907;40;118;0,338983050847458;36,6736957916934;44;0;1;0;0;0;968;1962;0,493374108053007;Inf;35676;792;1547;0,511958629605688;221,997981836529;3992;29;57;0,508771929824561;72,6452905811623;0,496336499321574;356,398215086031;NA;0,682970225463576;0;0,994031486153817;1,03147487703497;1,02505443488437;0;0,102900896355053;0;Inf;0,622893079817868;0,203831802478659
"198";"1502954";"150295";"Eldorado do Carajás (PA)";543;0;2;0;0;6843;0;4;0;0;42;1;1;1;238,095238095238;0;984;1756;0,560364464692483;Inf;21522;412;789;0,522179974651457;191,432023046185;2836;3;6;0,5;10,5782792665726;0,547302580140735;440,445479141761;0;0;1,82714285714286;1,02386592905955;0,954097410827449;0,913571428571429;0;0;0,540578231292516;Inf;0,434632734610431;0,024017227483377
"199";"1503002";"150300";"Faro (PA)";20;0;0;NA;0;1423;2;3;0,666666666666667;14,0548137737175;63;0;0;NA;0;0;3;12;0,25;Inf;6447;45;79;0,569620253164557;69,7999069334574;224;0;0;NA;0;0,531914893617021;61,1471199706494;NA;1,25333333333333;NA;0,47;1,07088607594937;NA;0;0,229852424455376;0;Inf;1,14150767798976;0
"200";"1503044";"150304";"Floresta do Araguaia (PA)";482;15;56;0,267857142857143;311,203319502075;4612;28;57;0,491228070175439;60,7111882046834;31;1;1;1;322,58064516129;0;23;142;0,161971830985915;Inf;11170;354;970;0,364948453608247;316,920322291853;1473;9;24;0,375;61,0997963340122;0,344;242,008104457452;0,778654485049834;1,42798857609139;2,90697674418605;0,470848345889289;1,06089666746584;1,09011627906977;1,28592106532857;0,250864277214143;1,33293323330832;Inf;1,30954425267015;0,252470042154123
"201";"1503077";"150307";"Garrafão do Norte (PA)";213;0;0;NA;0;3635;2;7;0,285714285714286;5,50206327372765;16;0;0;NA;0;0;218;734;0,29700272479564;Inf;20183;18;130;0,138461538461538;8,91839667046524;987;2;3;0,666666666666667;20,2634245187437;0,274599542334096;95,8696173204442;NA;1,04047619047619;NA;1,08158492279746;0,504230769230769;2,42777777777778;0;0,0573911049977075;0;Inf;0,0930263092701779;0,211364403917595
"202";"1503093";"150309";"Goianésia do Pará (PA)";259;0;0;NA;0;7556;28;40;0,7;37,0566437268396;54;0;1;0;0;0;163;560;0,291071428571429;Inf;19867;552;1228;0,449511400651466;277,847687119344;2700;10;16;0,625;37,037037037037;0,408130081300813;247,404389538704;NA;1,71513944223108;0;0,713182982356289;1,10139247569981;1,53137450199203;0;0,149781674431619;0;Inf;1,12305075765795;0,149702424868428
"203";"1503101";"150310";"Gurupá (PA)";545;0;0;NA;0;5377;3;13;0,230769230769231;5,57931932304259;2;0;4;0;0;0;10;67;0,149253731343284;Inf;21703;348;933;0,372990353697749;160,346495876146;1435;1;4;0,25;6,96864111498258;0,354554358472086;124,561282774757;NA;0,650871228219295;0;0,420961490888101;1,05199765504255;0,705110497237569;0;0,0447917619243824;0;Inf;1,28729001744546;0,0559454828960288
"204";"1503200";"150320";"Igarapé-Açu (PA)";362;1;2;0,5;27,6243093922652;7384;10;38;0,263157894736842;13,5427952329361;15;0;0;NA;0;0;35;514;0,0680933852140078;Inf;26697;505;1240;0,407258064516129;189,159830692587;1429;45;74;0,608108108108108;314,905528341498;0,319057815845824;166,076852342074;1,56711409395973;0,824796891557754;NA;0,213420207348602;1,27643970556398;1,90594957373481;0,166334495161111;0,081545351094694;0;Inf;1,13898973893706;1,89614340530055
"205";"1503309";"150330";"Igarapé-Miri (PA)";294;0;0;NA;0;13278;51;109;0,467889908256881;38,4093990058744;5;1;2;0,5;2000;0;1931;4618;0,418146383715894;Inf;39964;993;2249;0,441529568697199;248,473626263637;4536;10;35;0,285714285714286;22,0458553791887;0,425780692998717;514,145014377464;NA;1,09889883677344;1,17431346282652;0,9820698556596;1,03698823351422;0,671036264472299;0;0,0747053806451496;3,8899531145345;Inf;0,483275378181958;0,0428786718974261
"206";"1503408";"150340";"Inhangapi (PA)";62;7;12;0,583333333333333;1129,03225806452;1127;88;112;0,785714285714286;780,834072759539;1;0;0;NA;0;0;31;206;0,150485436893204;Inf;7531;206;361;0,570637119113573;273,536050989244;1316;92;136;0,676470588235294;699,088145896657;0,512696493349456;422,436983162299;1,1377751572327;1,53251347708895;NA;0,293517585638395;1,11301155072388;1,31943673695893;2,67266433353622;1,8484036764829;0;Inf;0,64751918485355;1,65489333027471
"207";"1503457";"150345";"Ipixuna do Pará (PA)";545;0;0;NA;0;7181;0;5;0;0;205;0;0;NA;0;0;1260;2579;0,48856145792943;Inf;40082;10;124;0,0806451612903226;2,49488548475625;3296;0;0;NA;0;0,468980797636632;247,51992827769;NA;0;NA;1,04175151816764;0,171958343916688;NA;0;0;0;Inf;0,0100795338060912;0
"208";"1503507";"150350";"Irituia (PA)";111;8;18;0,444444444444444;720,720720720721;5280;1;10;0,1;1,89393939393939;4;1;1;1;2500;0;650;1507;0,431320504313205;Inf;24178;54;358;0,150837988826816;22,3343535445446;1791;1;9;0,111111111111111;5,58347292015634;0,375722543352601;227,968371381201;1,18290598290598;0,266153846153846;2,66153846153846;1,14797611147976;0,401461108723679;0,295726495726496;3,16149436149437;0,00830790421699514;10,9664335664336;Inf;0,0979712817581956;0,0244923139395502
"209";"1503606";"150360";"Itaituba (PA)";947;0;2;0;0;21789;159;298;0,533557046979866;72,9726008536417;790;31;65;0,476923076923077;392,405063291139;0;375;1105;0,339366515837104;Inf;63510;1669;3896;0,428388090349076;262,793260903795;10457;251;372;0,674731182795699;240,03060151095;0,433077727431161;254,890094673464;0;1,23201220747303;1,10124129391735;0,78361572147819;0,989171373208449;1,55799095649164;0;0,286290453723303;1,53950691490716;Inf;1,03100617244642;0,941702351432877
"210";"1503705";"150370";"Itupiranga (PA)";668;0;0;NA;0;11022;0;10;0;0;347;0;0;NA;0;0;498;1293;0,385150812064965;Inf;34503;7;146;0,0479452054794521;2,02880908906472;4680;0;15;0;0;0,344945355191257;98,5942991019133;NA;0;NA;1,11655601755071;0,138993625389936;0;0;0;0;Inf;0,0205773468399792;0
"211";"1503754";"150375";"Jacareacanga (PA)";93;23;26;0,884615384615385;2473,11827956989;2209;15;23;0,652173913043478;67,9040289723857;5843;96;166;0,578313253012048;164,299161389697;0;5;45;0,111111111111111;Inf;3868;156;220;0,709090909090909;403,309203722854;2090;15;22;0,681818181818182;71,7703349282297;0,617529880478088;219,811387648018;1,43250620347394;1,05610098176718;0,936494364554994;0,179928315412186;1,14826979472141;1,10410557184751;11,2510926118627;0,308919522773405;0,747455184864161;Inf;1,83479667745271;0,326508720481556
"212";"1503804";"150380";"Jacundá (PA)";403;1;1;1;24,8138957816377;12589;21;49;0,428571428571429;16,6812296449281;69;0;0;NA;0;0;811;1550;0,523225806451613;Inf;34340;1932;3507;0,550898203592814;562,60920209668;3959;9;53;0,169811320754717;22,733013387219;0,537596899224806;540,109034267913;1,86012977649604;0,797198475641158;NA;0,973267902411796;1,02474215232117;0,315871094121968;0,0459423823844597;0,030884929868908;0;Inf;1,04165856595838;0,0420896743896023
"213";"1503903";"150390";"Juruti (PA)";820;0;0;NA;0;6340;0;3;0;0;100;1;6;0,166666666666667;100;0;11;114;0,0964912280701754;Inf;38230;283;1258;0,224960254372019;74,025634318598;1596;1;2;0,5;6,265664160401;0,214027476500362;62,8636962154356;NA;0;0,778716216216214;0,450835704125177;1,0510811885017;2,33614864864864;0;0;1,59074324324324;Inf;1,17755777619105;0,0996706292758924
"214";"1504000";"150400";"Limoeiro do Ajuru (PA)";54;0;0;NA;0;5105;12;24;0,5;23,5063663075416;0;0;0;NA;NA;0;3;42;0,0714285714285714;Inf;18889;1225;1830;0,669398907103825;648,525596908253;973;1;3;0,333333333333333;10,2774922918808;0,653501843075303;495,983373965869;NA;0,765108783239323;NA;0,109301254748475;1,02432596663188;0,510072522159549;0;0,0473934561950845;NA;Inf;1,3075551136375;0,0207214451760797
"215";"1504059";"150405";"Mãe do Rio (PA)";395;0;0;NA;0;6082;4;17;0,235294117647059;6,57678395264716;16;1;3;0,333333333333333;625;0;1178;2228;0,528725314183124;Inf;19986;69;328;0,210365853658537;34,5241669168418;1425;1;7;0,142857142857143;7,01754385964912;0,485094850948509;449,039564220183;NA;0,485047650345055;0,687150837988827;1,08994212812052;0,433659217877095;0,294493216280926;0;0,0146463351488162;1,39185953711094;Inf;0,0768844655744257;0,0156278965570351
"216";"1504109";"150410";"Magalhães Barata (PA)";35;0;0;NA;0;1760;1;6;0,166666666666667;5,68181818181818;1;0;0;NA;0;0;10;93;0,10752688172043;Inf;6177;27;106;0,254716981132075;43,7105390966489;142;2;3;0,666666666666667;140,845070422535;0,192307692307692;49,2914356130622;NA;0,866666666666668;NA;0,559139784946237;1,32452830188679;3,46666666666667;0;0,115269886363636;0;Inf;0,886777561923264;2,85739436619718
"217";"1504208";"150420";"Marabá (PA)";2419;0;1;0;0;49012;7;40;0,175;1,42822166000163;473;4;9;0,444444444444444;84,5665961945032;3;622;4445;0,139932508436445;2073333,33333333;163154;179;1504;0,119015957446809;10,9712296358042;18608;307;609;0,504105090311987;164,982803095443;0,1693401937046;47,8882521857842;0;1,03342269883825;2,62456558435111;0,826339602991988;0,702821668282853;2,97687795959037;0;0,0298240506765792;1,7659152784784;43295,2392016681;0,229100648594167;3,44516234285156
"218";"1504307";"150430";"Maracanã (PA)";45;0;0;NA;0;6114;15;28;0,535714285714286;24,5338567222767;21;1;1;1;476,190476190476;0;32;306;0,104575163398693;Inf;21484;745;1535;0,485342019543974;346,769689070937;712;6;7;0,857142857142857;84,2696629213483;0,425679275439531;281,575979701156;NA;1,25849275880565;2,34918648310388;0,245666560324589;1,14015891199504;2,01358841408904;0;0,0871305029225688;1,69116157101138;Inf;1,2315315015115;0,299278592622801
"219";"1504406";"150440";"Marapanim (PA)";33;0;0;NA;0;5759;2;10;0,2;3,47282514325404;6;0;0;NA;0;0;241;691;0,34876989869754;Inf;20062;231;555;0,416216216216216;115,143056524773;745;5;9;0,555555555555556;67,1140939597315;0,378656126482213;180,041345611727;NA;0,528183716075157;NA;0,921072905746113;1,09919313885911;1,46717698909766;0;0,0192890423666542;0;Inf;0,639536747148558;0,372770452985106
"220";"1504422";"150442";"Marituba (PA)";627;0;0;NA;0;24091;81;291;0,278350515463918;33,6225146320203;105;1;2;0,5;95,2380952380952;0;632;2247;0,281263907432132;Inf;74399;546;2797;0,195209152663568;73,3880831731609;9024;11;56;0,196428571428571;12,1897163120567;0,235675876135732;117,41773368069;NA;1,18107343028867;2,12155782848151;1,19343528936387;0,828295012049269;0,833469146903449;0;0,286349545150092;0,811104866809039;Inf;0,625017029989142;0,103814951370173
"221";"1504455";"150445";"Medicilândia (PA)";584;2;15;0,133333333333333;34,2465753424658;6574;9;70;0,128571428571429;13,6902951019166;82;1;1;1;121,951219512195;0;101;242;0,417355371900826;Inf;17140;497;1676;0,29653937947494;289,964994165694;2948;6;25;0,24;20,3527815468114;0,303597831444061;225,409836065574;0,439177489177489;0,423492578849722;3,29383116883117;1,37469813244607;0,976750650900413;0,790519480519481;0,151930261519302;0,0607351273612301;0,541019955654101;Inf;1,28639015593508;0,0902923399531268
"222";"1504505";"150450";"Melgaço (PA)";194;0;0;NA;0;3751;0;1;0;0;1;0;0;NA;0;0;9;65;0,138461538461538;Inf;19514;214;480;0,445833333333333;109,66485600082;1348;0;1;0;0;0,407678244972578;89,8903579490487;NA;0;NA;0,339634356674715;1,09359118086696;0;0;0;0;Inf;1,21998464021002;0
"223";"1504604";"150460";"Mocajuba (PA)";294;0;0;NA;0;5996;10;18;0,555555555555556;16,6777851901268;23;5;6;0,833333333333333;2173,91304347826;0;128;250;0,512;Inf;18714;386;823;0,469015795868773;206,262691033451;1704;4;6;0,666666666666667;23,4741784037559;0,483227561196736;199,393962066515;NA;1,1496768813842;1,7245153220763;1,05954221388368;0,97058991152581;1,37961225766104;0;0,0836423782208775;10,9026021698344;Inf;1,0344480288959;0,117727629063939
"224";"1504703";"150470";"Moju (PA)";714;0;2;0;0;11449;37;114;0,324561403508772;32,3172329461088;259;0;3;0;0;0;205;990;0,207070707070707;Inf;50981;669;2533;0,264113699170944;131,22535846688;6615;20;66;0,303030303030303;30,2343159486017;0,251078748651564;132,965808792025;0;1,29266775962463;0;0,824724148032419;1,05191578574206;1,20691338736452;0;0,243049196178372;0;Inf;0,986910542334478;0,227384138999913
"225";"1504802";"150480";"Monte Alegre (PA)";523;0;0;NA;0;10886;21;111;0,189189189189189;19,2908322616204;68;0;0;NA;0;0;21;271;0,0774907749077491;Inf;41635;1056;2981;0,354243542435424;253,632760898283;2350;19;63;0,301587301587302;80,8510638297872;0,326036193812026;201,399156179005;NA;0,58027051223112;NA;0,237675375858503;1,08651600392459;0,925011723579314;0;0,095784076892927;0;Inf;1,25935364234025;0,401446884702567
"226";"1504901";"150490";"Muaná (PA)";214;0;3;0;0;6993;1;5;0,2;1,43000143000143;3;0;0;NA;0;0;17;110;0,154545454545455;Inf;24880;485;1320;0,367424242424242;194,935691318328;2114;2;5;0,4;9,46073793755913;0,34996534996535;147,643550461934;0;0,571485148514851;NA;0,441602160216022;1,04988748874887;1,1429702970297;0;0,0096854987944097;0;Inf;1,32031294769349;0,0640782337457966
"227";"1504950";"150495";"Nova Esperança do Piriá (PA)";137;0;0;NA;0;3052;1;3;0,333333333333333;3,27653997378768;13;0;0;NA;0;0;721;1582;0,455752212389381;Inf;15913;18;85;0,211764705882353;11,311506315591;1043;0;1;0;0;0,442848593656493;367,099910705427;NA;0,752702702702703;NA;1,02913776608467;0,47818759936407;0;0;0,0089254719988665;0;Inf;0,0308131546364438;0
"228";"1504976";"150497";"Nova Ipixuna (PA)";104;0;0;NA;0;2773;0;1;0;0;30;0;0;NA;0;0;25;139;0,179856115107914;Inf;10489;10;83;0,120481927710843;9,53379731146916;1249;0;4;0;0;0,154185022026432;23,8989416182998;NA;0;NA;1,16649537512847;0,781411359724611;0;0;0;0;Inf;0,398921318932759;0
"229";"1505007";"150500";"Nova Timboteua (PA)";48;0;0;NA;0;2716;4;14;0,285714285714286;14,7275405007364;0;0;0;NA;NA;0;80;307;0,260586319218241;Inf;10310;9;72;0,125;8,72938894277401;596;0;1;0;0;0,236040609137056;68,0321872713972;NA;1,21044546850998;NA;1,10398935238696;0,529569892473118;0;0;0,21647900929577;NA;Inf;0,128312631019055;0
"230";"1505031";"150503";"Novo Progresso (PA)";177;0;0;NA;0;10594;1;10;0,1;0,943930526713234;108;14;59;0,23728813559322;1296,2962962963;0;9;85;0,105882352941176;Inf;12180;435;1315;0,330798479087452;357,142857142857;2065;0;0;NA;0;0,312457454050374;182,693838560739;NA;0,32004357298475;0,75942542742144;0,338869665513265;1,05869927185069;NA;0;0,00516673432530354;7,0954571128863;Inf;1,95487083722378;0
"231";"1505064";"150506";"Novo Repartimento (PA)";705;0;0;NA;0;13051;21;43;0,488372093023256;16,0907210175465;703;1;7;0,142857142857143;14,2247510668563;0;60;469;0,127931769722815;Inf;42456;1041;1855;0,561185983827493;245,195025438101;5135;20;37;0,540540540540541;38,9483933787731;0,474077146412277;184,206285253828;NA;1,03015320759324;0,301337332833396;0,269854327910504;1,18374401313043;1,14019531342366;0;0,0873516394697079;0,0772218550917264;Inf;1,3310893550686;0,211439003425448
"232";"1505106";"150510";"Óbidos (PA)";391;0;0;NA;0;9643;81;135;0,6;83,9987555739915;600;0;1;0;0;0;215;409;0,525672371638142;Inf;35066;1669;2550;0,654509803921569;475,959619004164;3633;6;13;0,461538461538462;16,5152766308836;0,634169884169884;399,529726552206;NA;0,946118721461187;0;0,828914120269582;1,03207329811681;0,727783631893221;0;0,210244069443517;0;Inf;1,19129963898186;0,041336790564758
"233";"1505205";"150520";"Oeiras do Pará (PA)";202;0;0;NA;0;3883;9;15;0,6;23,1779551892866;2;0;1;0;0;0;71;199;0,35678391959799;Inf;23408;129;381;0,338582677165354;55,1093643198906;1100;6;22;0,272727272727273;54,5454545454545;0,34789644012945;75,187969924812;NA;1,7246511627907;0;1,02554633633283;0,973228346456693;0,783932346723044;0;0,308266804017512;0;Inf;0,732954545454546;0,725454545454546
"234";"1505304";"150530";"Oriximiná (PA)";416;0;0;NA;0;9924;0;4;0;0;3068;2;9;0,222222222222222;6,51890482398957;0;758;2192;0,345802919708029;Inf;42712;10;67;0,149253731343284;2,34126240869077;6674;0;0;NA;0;0,338908450704225;122,623180558652;NA;0;0,655699855699856;1,02034316048915;0,440395425470053;NA;0;0;0,053162092145143;Inf;0,0190931469728998;0
"235";"1505403";"150540";"Ourém (PA)";78;0;0;NA;0;2403;5;16;0,3125;20,8073241781107;16;0;1;0;0;0;199;612;0,32516339869281;Inf;12728;70;287;0,24390243902439;54,9968573224387;1086;0;3;0;0;0,298150163220892;167,984795536754;NA;1,0481295620438;0;1,09060278612662;0,818052341107353;0;0;0,123864330171228;0;Inf;0,327391875834416;0
"236";"1505437";"150543";"Ourilândia do Norte (PA)";371;1;2;0,5;26,9541778975741;6101;368;451;0,815964523281596;603,179806589084;1574;176;200;0,88;1118,17026683609;0;33;293;0,112627986348123;Inf;17768;887;1175;0,754893617021277;499,21206663665;1545;162;228;0,710526315789474;1048,54368932039;0,692635163899532;594,685478270405;0,721880762138906;1,17805818388966;1,27051014136447;0,162607953246306;1,08988635917823;1,02583055672371;0,0453250985310221;1,01428373254276;1,88027168594766;Inf;0,839455619613528;1,76319033780679
"237";"1505486";"150548";"Pacajá (PA)";577;1;3;0,333333333333333;17,3310225303293;6961;9;27;0,333333333333333;12,9291768424077;17;0;0;NA;0;0;15;196;0,076530612244898;Inf;27972;397;1043;0,380632790028763;141,927641927642;4452;3;20;0,15;6,73854447439353;0,329712955779674;106,305810550539;1,01098039215686;1,01098039215686;NA;0,232112845138055;1,15443686199312;0,454941176470588;0,163029870527067;0,121622484937086;0;Inf;1,33508828155887;0,0633882987157127
"238";"1505494";"150549";"Palestina do Pará (PA)";59;0;0;NA;0;1331;0;2;0;0;7;0;0;NA;0;0;88;214;0,411214953271028;Inf;5441;191;403;0,47394540942928;351,038412056607;637;0;1;0;0;0,45;373,244147157191;NA;0;NA;0,913811007268951;1,05321202095396;0;0;0;0;Inf;0,940506139829081;0
"239";"1505502";"150550";"Paragominas (PA)";919;0;0;NA;0;20584;3;15;0,2;1,45744267392149;927;0;3;0;0;0;694;3065;0,226427406199021;Inf;66262;14;203;0,0689655172413793;2,1128248468202;9127;1;5;0,2;1,09565026843432;0,216347614706776;72,7874952718797;NA;0,924438202247191;0;1,04659072163059;0,318771793878342;0,924438202247191;0;0,0200232563090346;0;Inf;0,0290273052936945;0,0150527266303338
"240";"1505536";"150553";"Parauapebas (PA)";1751;0;0;NA;0;35811;1;19;0,0526315789473684;0,279243807768563;1181;0;0;NA;0;0;13;176;0,0738636363636364;Inf;103054;792;4013;0,19735858460005;76,852912065519;12111;1;5;0,2;0,825695648583932;0,191549964395917;52,4339215635315;NA;0,274766842757452;NA;0,385610285006197;1,03032430845107;1,04411400247832;0;0,00532563270954695;0;Inf;1,46570978812638;0,0157473563670701
"241";"1505551";"150555";"Pau D'Arco (PA)";44;0;0;NA;0;1202;33;70;0,471428571428571;274,542429284526;275;1;4;0,25;36,3636363636364;0;207;486;0,425925925925926;Inf;4031;89;195;0,456410256410256;220,788886132473;481;16;34;0,470588235294118;332,640332640333;0,438529784537389;573,51234874855;NA;1,07502064409579;0,570086705202312;0,971258831085421;1,04077367718986;1,07310438626318;0;0,478703605743798;0,0634051497635312;Inf;0,3849766907622;0,580005527982406
"242";"1505601";"150560";"Peixe-Boi (PA)";47;0;0;NA;0;1903;0;1;0;0;2;0;0;NA;0;0;63;235;0,268085106382979;Inf;5340;0;27;0;0;562;0;0;NA;0;0,239543726235741;80,2139037433155;NA;0;NA;1,11914893617021;0;NA;0;0;0;Inf;0;0
"243";"1505635";"150563";"Piçarra (PA)";130;0;0;NA;0;2675;19;39;0,487179487179487;71,0280373831776;2;0;0;NA;0;0;6;29;0,206896551724138;Inf;8614;369;804;0,458955223880597;428,372416995589;1276;19;43;0,441860465116279;148,902821316614;0,451366120218579;325,273686697645;NA;1,07934438442913;NA;0,458378558904567;1,01681363159987;0,978940255645026;0;0,218363920255256;0;Inf;1,31695994639055;0,457777027180885
"244";"1505650";"150565";"Placas (PA)";184;2;5;0,4;108,695652173913;5114;37;79;0,468354430379747;72,3504106374658;26;0;0;NA;0;0;19;85;0,223529411764706;Inf;16339;228;590;0,386440677966102;139,543423710141;2271;19;51;0,372549019607843;83,6635843240863;0,376543209876543;127,433776217933;1,06229508196721;1,2438265200249;NA;0,593635486981678;1,02628507918866;0,989392478302797;0,852957947255878;0,567749091212164;0;Inf;1,09502698461591;0,656525976135304
