"";"MUNIC_RES";"n";"total";"prop"
"2038";291790;12;157;0,0764331210191083
"2039";291800;3418;11377;0,300430693504439
"2040";291810;577;1383;0,417208966015907
"2041";291820;526;1244;0,422829581993569
"2042";291830;129;522;0,247126436781609
"2043";291835;507;1142;0,443957968476357
"2044";291840;4284;12546;0,341463414634146
"2045";291845;48;188;0,25531914893617
"2046";291850;693;970;0,714432989690722
"2047";291855;296;574;0,515679442508711
"2048";291860;106;234;0,452991452991453
"2049";291870;80;279;0,28673835125448
"2050";291875;182;454;0,400881057268722
"2051";291880;326;1044;0,312260536398467
"2052";291890;36;111;0,324324324324324
"2053";291900;118;219;0,538812785388128
"2054";291905;483;856;0,564252336448598
"2055";291910;60;228;0,263157894736842
"2056";291915;682;1300;0,524615384615385
"2057";291920;415;4685;0,0885805763073639
"2058";291930;273;741;0,368421052631579
"2059";291940;482;733;0,657571623465211
"2060";291950;439;1790;0,245251396648045
"2061";291955;78;629;0,124006359300477
"2062";291960;388;804;0,482587064676617
"2063";291970;607;1060;0,572641509433962
"2064";291980;528;1937;0,272586473928756
"2065";291990;23;117;0,196581196581197
"2066";291992;153;669;0,228699551569507
"2067";291995;30;182;0,164835164835165
"2068";292000;335;577;0,580589254766031
"2069";292010;529;1174;0,450596252129472
"2070";292020;523;1164;0,449312714776632
"2071";292030;63;279;0,225806451612903
"2072";292040;195;686;0,284256559766764
"2073";292045;60;275;0,218181818181818
"2074";292050;1291;2260;0,571238938053097
"2075";292060;489;2134;0,229147141518276
"2076";292070;85;401;0,211970074812968
"2077";292080;159;607;0,261943986820428
"2078";292090;317;678;0,467551622418879
"2079";292100;268;1247;0,214915797914996
"2080";292105;465;751;0,619174434087883
"2081";292110;597;1354;0,440915805022157
"2082";292120;1113;2579;0,431562621170997
"2083";292130;541;1053;0,513770180436847
"2084";292140;200;584;0,342465753424658
"2085";292145;120;315;0,380952380952381
"2086";292150;1055;2814;0,374911158493248
"2087";292160;83;265;0,313207547169811
"2088";292170;2426;4285;0,566161026837806
"2089";292180;453;935;0,484491978609626
"2090";292190;357;771;0,463035019455253
"2091";292200;1033;2076;0,497591522157996
"2092";292205;431;912;0,472587719298246
"2093";292210;665;1457;0,456417295813315
"2094";292220;91;317;0,287066246056782
"2095";292225;55;257;0,214007782101167
"2096";292230;194;1148;0,168989547038328
"2097";292240;721;2035;0,354299754299754
"2098";292250;721;1914;0,376698014629049
"2099";292260;198;542;0,365313653136531
"2100";292265;189;462;0,409090909090909
"2101";292270;674;1248;0,540064102564103
"2102";292273;58;237;0,244725738396624
"2103";292275;250;424;0,589622641509434
"2104";292280;89;214;0,41588785046729
"2105";292285;35;129;0,271317829457364
"2106";292290;732;1278;0,572769953051643
"2107";292300;628;2121;0,296086751532296
"2108";292303;483;723;0,66804979253112
"2109";292305;344;751;0,458055925432756
"2110";292310;1004;1703;0,589547856723429
"2111";292320;106;444;0,238738738738739
"2112";292330;127;312;0,407051282051282
"2113";292335;206;698;0,29512893982808
"2114";292340;861;1523;0,565331582403152
"2115";292350;124;308;0,402597402597403
"2116";292360;663;1716;0,386363636363636
"2117";292370;1227;1814;0,676405733186329
"2118";292380;99;537;0,184357541899441
"2119";292390;290;650;0,446153846153846
"2120";292400;785;3851;0,203843157621397
"2121";292405;50;326;0,153374233128834
"2122";292410;24;139;0,172661870503597
"2123";292420;57;298;0,191275167785235
"2124";292430;798;1455;0,548453608247423
"2125";292440;209;816;0,256127450980392
"2126";292450;418;841;0,497027348394768
"2127";292460;713;2248;0,317170818505338
"2128";292465;194;420;0,461904761904762
"2129";292467;88;229;0,384279475982533
"2130";292470;13;206;0,0631067961165049
"2131";292480;541;1330;0,406766917293233
"2132";292490;415;722;0,574792243767313
"2133";292500;560;1503;0,372588157019295
"2134";292510;1022;2757;0,370692782009431
"2135";292520;200;1275;0,156862745098039
"2136";292525;409;1498;0,273030707610147
"2137";292530;619;4204;0,147240723120837
"2138";292540;56;223;0,251121076233184
"2139";292550;748;1847;0,404981050351922
"2140";292560;335;813;0,412054120541205
"2141";292570;18;196;0,0918367346938776
"2142";292575;367;1087;0,337626494940202
"2143";292580;1049;1954;0,536847492323439
"2144";292590;100;452;0,221238938053097
"2145";292593;212;670;0,316417910447761
"2146";292595;155;769;0,201560468140442
"2147";292600;995;2574;0,386557886557887
"2148";292610;451;1114;0,404847396768402
"2149";292620;704;1429;0,492652204338698
"2150";292630;1371;2750;0,498545454545455
"2151";292640;769;1987;0,38701560140916
"2152";292650;318;518;0,613899613899614
"2153";292660;431;1403;0,3071988595866
"2154";292665;153;345;0,443478260869565
"2155";292670;141;354;0,398305084745763
"2156";292680;238;641;0,371294851794072
"2157";292690;634;868;0,730414746543779
"2158";292700;731;1861;0,392799570123589
"2159";292710;18;180;0,1
"2160";292720;1470;2853;0,515247108307045
"2161";292730;35;263;0,133079847908745
"2162";292740;14036;111168;0,126259355210132
"2163";292750;330;913;0,36144578313253
"2164";292760;71;330;0,215151515151515
"2165";292770;216;726;0,297520661157025
"2166";292780;60;185;0,324324324324324
"2167";292790;503;1031;0,487875848690592
"2168";292800;1731;2913;0,594232749742533
"2169";292805;303;583;0,519725557461406
"2170";292810;1650;2522;0,654242664551943
"2171";292820;1081;1570;0,688535031847134
"2172";292830;299;589;0,507640067911715
"2173";292840;469;1269;0,369582348305753
"2174";292850;65;353;0,18413597733711
"2175";292860;421;1829;0,230180426462548
"2176";292870;1424;5227;0,272431605127224
"2177";292880;580;2114;0,274361400189215
"2178";292890;390;1004;0,388446215139442
"2179";292895;549;1076;0,510223048327137
"2180";292900;133;754;0,176392572944297
"2181";292905;656;813;0,806888068880689
"2182";292910;200;839;0,238379022646007
"2183";292920;33;398;0,0829145728643216
"2184";292925;990;1379;0,717911530094271
"2185";292930;543;1929;0,28149300155521
"2186";292935;112;290;0,386206896551724
"2187";292937;178;653;0,272588055130168
"2188";292940;663;1197;0,553884711779449
"2189";292950;291;1343;0,216679076693969
"2190";292960;459;1551;0,295938104448743
"2191";292970;570;1055;0,540284360189573
"2192";292975;169;449;0,376391982182628
"2193";292980;435;1107;0,392953929539295
"2194";292990;1403;2921;0,480314960629921
"2195";293000;420;629;0,667726550079491
"2196";293010;1082;4368;0,247710622710623
"2197";293015;1403;1777;0,789532920652786
"2198";293020;736;1481;0,49696151249156
"2199";293030;707;1320;0,535606060606061
"2200";293040;32;456;0,0701754385964912
"2201";293050;1188;3395;0,349926362297496
"2202";293060;451;987;0,45694022289767
"2203";293070;1114;5086;0,219032638615808
"2204";293075;104;218;0,477064220183486
"2205";293076;630;1224;0,514705882352941
"2206";293077;84;652;0,128834355828221
"2207";293080;507;1148;0,441637630662021
"2208";293090;263;503;0,52286282306163
"2209";293100;132;622;0,212218649517685
"2210";293105;752;1301;0,578016910069178
"2211";293110;264;628;0,420382165605096
"2212";293120;611;1306;0,467840735068913
"2213";293130;453;1022;0,443248532289628
"2214";293135;1219;6498;0,187596183441059
"2215";293140;22;150;0,146666666666667
"2216";293150;35;463;0,0755939524838013
"2217";293160;558;960;0,58125
"2218";293170;29;285;0,101754385964912
"2219";293180;361;948;0,380801687763713
"2220";293190;1302;2585;0,503675048355899
"2221";293200;741;1593;0,465160075329567
"2222";293210;907;2143;0,423238450769949
"2223";293220;582;1512;0,384920634920635
"2224";293230;738;1484;0,497304582210243
"2225";293240;471;816;0,577205882352941
"2226";293245;120;383;0,31331592689295
"2227";293250;1006;2475;0,406464646464646
"2228";293260;474;946;0,501057082452431
"2229";293270;165;900;0,183333333333333
"2230";293280;498;885;0,56271186440678
"2231";293290;1817;5717;0,317824033584048
"2232";293300;1181;2671;0,442156495694496
"2233";293305;257;617;0,416531604538088
"2234";293310;570;1027;0,555014605647517
"2235";293315;731;1519;0,481237656352864
"2236";293317;72;372;0,193548387096774
"2237";293320;589;2064;0,285368217054264
"2238";293325;269;500;0,538
"2239";293330;4235;18700;0,226470588235294
"2240";293340;1372;1752;0,78310502283105
"2241";293345;187;400;0,4675
"2242";293350;1295;2397;0,540258656654151
"2243";293360;4172;6377;0,654226125137212
"2244";310010;86;365;0,235616438356164
"2245";310020;397;1318;0,301213960546282
"2246";310030;324;754;0,429708222811671
"2247";310040;35;140;0,25
"2248";310050;109;423;0,257683215130024
"2249";310060;776;1071;0,724556489262372
"2250";310070;11;80;0,1375
"2251";310080;35;151;0,231788079470199
"2252";310090;585;980;0,596938775510204
"2253";310100;393;672;0,584821428571429
"2254";310110;397;1182;0,335871404399323
"2255";310120;32;237;0,135021097046413
"2256";310130;63;212;0,297169811320755
"2257";310140;14;66;0,212121212121212
"2258";310150;1069;2390;0,447280334728033
"2259";310160;575;3888;0,147890946502058
"2260";310163;47;264;0,178030303030303
"2261";310170;934;2212;0,422242314647378
"2262";310180;49;290;0,168965517241379
"2263";310190;334;1298;0,257318952234206
"2264";310200;243;807;0,301115241635688
"2265";310205;68;316;0,215189873417722
"2266";310210;259;786;0,329516539440204
"2267";310220;12;99;0,121212121212121
"2268";310230;409;1218;0,335796387520525
"2269";310240;77;218;0,353211009174312
"2270";310250;44;279;0,157706093189964
"2271";310260;309;1854;0,166666666666667
"2272";310270;278;539;0,515769944341373
"2273";310280;155;620;0,25
"2274";310285;133;243;0,547325102880658
"2275";310290;160;598;0,267558528428094
"2276";310300;77;288;0,267361111111111
"2277";310310;61;163;0,374233128834356
"2278";310320;18;75;0,24
"2279";310330;24;104;0,230769230769231
"2280";310340;641;1727;0,371163867979155
"2281";310350;1636;5245;0,311916110581506
"2282";310360;35;143;0,244755244755245
"2283";310370;82;359;0,228412256267409
"2284";310375;51;244;0,209016393442623
"2285";310380;23;94;0,24468085106383
"2286";310390;21;181;0,116022099447514
"2287";310400;1562;5319;0,293664222598233
"2288";310410;22;204;0,107843137254902
"2289";310420;843;2230;0,378026905829596
"2290";310430;136;580;0,23448275862069
"2291";310440;32;130;0,246153846153846
"2292";310445;56;154;0,363636363636364
"2293";310450;868;1447;0,599861782999309
"2294";310460;372;982;0,378818737270876
"2295";310470;488;911;0,535675082327113
"2296";310480;25;145;0,172413793103448
"2297";310490;279;938;0,297441364605544
"2298";310500;40;232;0,172413793103448
"2299";310510;721;2969;0,242842707982486
"2300";310520;43;146;0,294520547945205
"2301";310530;54;173;0,312138728323699
"2302";310540;353;1516;0,232849604221636
"2303";310550;133;374;0,355614973262032
"2304";310560;1447;7736;0,187047569803516
"2305";310570;69;254;0,271653543307087
"2306";310590;395;1347;0,293244246473645
"2307";310600;44;324;0,135802469135802
"2308";310610;21;178;0,117977528089888
"2309";310620;22159;107908;0,205350854431553
"2310";310630;264;1138;0,231985940246046
"2311";310640;147;448;0,328125
"2312";310650;358;796;0,449748743718593
"2313";310660;238;329;0,723404255319149
"2314";310665;35;143;0,244755244755245
"2315";310670;1994;13995;0,14247945694891
"2316";310680;16;175;0,0914285714285714
"2317";310690;340;1089;0,312213039485767
"2318";310700;13;80;0,1625
"2319";310710;716;2501;0,286285485805678
"2320";310720;27;96;0,28125
"2321";310730;604;2544;0,237421383647799
"2322";310740;637;2509;0,253886010362694
"2323";310750;142;538;0,263940520446097
"2324";310760;39;218;0,178899082568807
"2325";310770;33;193;0,170984455958549
"2326";310780;411;1139;0,360842844600527
"2327";310790;47;415;0,113253012048193
"2328";310800;341;1072;0,318097014925373
"2329";310810;59;298;0,197986577181208
"2330";310820;17;125;0,136
"2331";310825;27;150;0,18
"2332";310830;244;1027;0,237585199610516
"2333";310840;189;575;0,328695652173913
"2334";310850;58;247;0,234817813765182
"2335";310855;38;305;0,124590163934426
"2336";310860;868;2476;0,350565428109855
"2337";310870;108;334;0,323353293413174
"2338";310880;87;260;0,334615384615385
"2339";310890;464;1076;0,431226765799257
"2340";310900;446;1835;0,243051771117166
"2341";310910;365;1018;0,358546168958743
"2342";310920;109;381;0,286089238845144
"2343";310925;61;196;0,311224489795918
"2344";310930;409;1054;0,388045540796964
"2345";310940;375;1043;0,35953978906999
"2346";310945;27;92;0,293478260869565
"2347";310950;141;613;0,230016313213703
"2348";310960;21;92;0,228260869565217
"2349";310970;49;303;0,161716171617162
"2350";310980;16;79;0,20253164556962
"2351";310990;334;843;0,396204033214709
"2352";311000;416;2009;0,207068193130911
"2353";311010;91;309;0,294498381877023
"2354";311020;32;205;0,15609756097561
"2355";311030;297;903;0,32890365448505
"2356";311040;38;116;0,327586206896552
"2357";311050;318;1006;0,31610337972167
"2358";311060;500;1619;0,308832612723904
"2359";311070;356;889;0,40044994375703
"2360";311080;75;185;0,405405405405405
"2361";311090;628;1244;0,504823151125402
"2362";311100;598;1188;0,503367003367003
"2363";311110;489;1231;0,397238017871649
"2364";311115;32;126;0,253968253968254
"2365";311120;637;2500;0,2548
"2366";311130;151;677;0,223042836041359
"2367";311140;29;188;0,154255319148936
"2368";311150;362;814;0,444717444717445
"2369";311160;453;1480;0,306081081081081
"2370";311170;37;260;0,142307692307692
"2371";311180;264;683;0,386530014641288
"2372";311190;65;237;0,274261603375527
"2373";311200;271;833;0,325330132052821
"2374";311205;76;207;0,367149758454106
"2375";311210;54;259;0,208494208494208
"2376";311220;73;239;0,305439330543933
"2377";311230;960;1790;0,536312849162011
"2378";311240;53;299;0,177257525083612
"2379";311250;74;346;0,213872832369942
"2380";311260;147;575;0,255652173913043
"2381";311265;60;250;0,24
"2382";311270;266;680;0,391176470588235
"2383";311280;114;469;0,243070362473348
"2384";311290;50;310;0,161290322580645
"2385";311300;702;1217;0,576828266228431
"2386";311310;38;149;0,25503355704698
"2387";311320;461;1264;0,364715189873418
"2388";311330;641;2574;0,249028749028749
"2389";311340;668;3351;0,199343479558341
"2390";311350;234;582;0,402061855670103
"2391";311360;381;752;0,506648936170213
"2392";311370;682;1436;0,474930362116992
"2393";311380;32;120;0,266666666666667
"2394";311390;195;764;0,255235602094241
"2395";311400;346;711;0,486638537271449
"2396";311410;321;854;0,375878220140515
"2397";311420;72;530;0,135849056603774
"2398";311430;609;1616;0,376856435643564
"2399";311440;415;1405;0,295373665480427
"2400";311450;395;990;0,398989898989899
"2401";311455;105;359;0,292479108635098
"2402";311460;70;238;0,294117647058824
"2403";311470;25;120;0,208333333333333
"2404";311480;122;361;0,337950138504155
"2405";311490;32;93;0,344086021505376
"2406";311500;26;82;0,317073170731707
"2407";311510;640;1751;0,365505425471159
"2408";311520;41;178;0,230337078651685
"2409";311530;1218;4644;0,262273901808786
"2410";311535;44;211;0,208530805687204
"2411";311540;47;169;0,27810650887574
"2412";311545;76;209;0,363636363636364
"2413";311547;35;183;0,191256830601093
"2414";311550;551;1418;0,388575458392102
"2415";311560;18;89;0,202247191011236
"2416";311570;216;494;0,437246963562753
"2417";311580;10;106;0,0943396226415094
"2418";311590;36;181;0,198895027624309
"2419";311600;52;252;0,206349206349206
"2420";311610;349;751;0,464713715046605
"2421";311615;20;156;0,128205128205128
"2422";311620;43;158;0,272151898734177
"2423";311630;129;427;0,302107728337237
"2424";311640;3;49;0,0612244897959184
"2425";311650;51;326;0,156441717791411
"2426";311660;688;1718;0,40046565774156
"2427";311670;67;471;0,142250530785563
"2428";311680;286;476;0,600840336134454
"2429";311690;10;69;0,144927536231884
"2430";311700;66;231;0,285714285714286
"2431";311710;145;606;0,239273927392739
"2432";311720;8;109;0,073394495412844
"2433";311730;299;1225;0,244081632653061
"2434";311740;140;303;0,462046204620462
"2435";311750;456;1030;0,442718446601942
"2436";311760;71;228;0,31140350877193
"2437";311770;257;699;0,367668097281831
"2438";311780;50;338;0,14792899408284
"2439";311783;47;184;0,255434782608696
"2440";311787;29;179;0,162011173184358
"2441";311790;45;316;0,142405063291139
"2442";311800;513;2343;0,218950064020487
"2443";311810;45;142;0,316901408450704
"2444";311820;133;443;0,300225733634311
"2445";311830;2255;7058;0,319495607820912
"2446";311840;350;1189;0,294365012615643
"2447";311850;20;93;0,21505376344086
"2448";311860;3986;20538;0,1940792676989
"2449";311870;63;310;0,203225806451613
"2450";311880;362;1240;0,291935483870968
