"";"COD7D";"Municipio";"COD6D";"Aracaju";"Belem";"Belo_Horizonte";"Boa_Vista";"Brasilia";"Campo_Grande";"Cuiaba";"Curitiba";"Florianopolis";"Fortaleza";"Goiania";"Joao_Pessoa";"Macapa";"Maceio";"Manaus";"Natal";"Palmas";"Porto_Alegre";"Porto_Velho";"Recife";"Rio_Branco";"Rio_de_Janeiro";"Salvador";"Sao_Luis";"Sao_Paulo";"Teresina";"Vitoria";"LessDistant"
"1926";"2501401";"BAÍA DA TRAIÇÃO";"250140";532107,812736922;1611171,56119988;1756618,63776204;3056982,22706636;1723037,62902802;2606703,33227758;2484182,66957787;2578619,63302034;2720084,44265721;505068,514253551;1907351,81251626;57126,9787724544;1919231,01492318;326163,329562025;2838519,45164125;98697,1622831561;1501813,04787022;3097448,89677943;3243563,55597938;152351,170442654;3694316,45032188;2015860,59027194;788265,529729092;1125708,61395096;2255929,14407607;875538,118114098;1611845,52673342;57,12698
"2026";"2501500";"BANANEIRAS";"250150";502678,122784131;1550279,3367114;1717674,38593608;2995309,15347145;1667167,02100728;2552192,99379014;2421504,77364521;2537565,24331085;2683311,57577227;457592,635963503;1851240,27119784;95440,263881986;1859746,08224429;312444,068610616;2772510,48224364;107234,367995898;1436120,54244268;3059581,53974328;3176305,50995516;165244,290184798;3627169,41627243;1983578,8528589;754038,745957994;1065806,77400366;2217087,61585031;810488,783112631;1585762,85461151;95,44026
"2134";"2501534";"BARAÚNA";"250153";492216,737372451;1479052,92515603;1688572,5529154;2923382,31401004;1615394,77270896;2501818,82567773;2358950,25439505;2504992,12906656;2655988,51509962;401715,08836871;1798970,07707325;165286,865744055;1789522,51254105;326626,174650188;2698426,23185132;145867,419799371;1368359,33966268;3030695,47113728;3104295,91097338;214796,078458512;3555594,28639265;1962376,73891963;734291,805166874;995523,122176743;2187544,15146834;736754,146576432;1572638,23158629;145,86742
"2224";"2501575";"BARRA DE SANTANA";"250157";398996,857314224;1552259,38619353;1614670,0238023;2992131,50410161;1576752,61918409;2459894,96526608;2344650,51118733;2435298,05813302;2579855,9578129;505011,796121602;1761146,12023975;129030,637194246;1865877,97786484;218419,192768416;2747351,80005829;211252,056134073;1371906,92646474;2956377,34932765;3125518,19133892;125606,716587971;3574042,84195785;1879578,69319838;650070,302926337;1073354,25261506;2114095,0606626;797254,097816796;1482155,78943979;125,606717
"2324";"2501609";"BARRA DE SANTA ROSA";"250160";478072,789839554;1505483,54310014;1682178,86081303;2949407,5019661;1619391,39125411;2505164,77944544;2369314,17226738;2500130,2008497;2649008,63025204;429376,405471548;1803252,98876826;139543,525467284;1816331,28015929;304706,841731224;2721612,38601483;144032,753308045;1382482,4652506;3024366,08183215;3122530,51377308;186929,947415549;3573316,99499632;1952963,66223868;723834,76470973;1022365,9379087;2181405,48332983;761190,790978467;1560240,69721528;139,54353
"2424";"2501708";"BARRA DE SÃO MIGUEL";"250170";374934,982395693;1527753,52366755;1583674,95982629;2965604,79650397;1539620,50321724;2423176,83166306;2306524,28514377;2403315,37466225;2549667,28349106;499138,313879285;1723971,28383051;167107,263093854;1842340,74038208;211210,930213438;2715629,96946954;240179,383085536;1334380,57544351;2925687,34912467;3089285,40269216;153729,21926373;3537486,49185512;1851537,89710442;622028,140680041;1051068,72111614;2083067,60393356;769743,729524411;1457318,46355798;153,729219
"2522";"2501807";"BAYEUX";"250180";488888,853703327;1637242,84909493;1716717,75066119;3081666,70335732;1697840,64476684;2579507,68645245;2469085,95302215;2539782,14846056;2678561,24365645;544472,855282038;1882336,40780634;7058,16961154801;1947322,73810728;277866,052987316;2852974,51254221;151053,576710621;1494921,83139303;3056495,27547354;3244655,16805573;99997,7122523825;3694106,73353148;1972118,51334768;746673,256333809;1153324,06945733;2215761,19119284;893679,587061242;1565466,12748338;7,05817
"2622";"2501906";"BELÉM";"250190";505859,76238222;1560673,7757197;1722893,20222331;3005816,18046901;1675511,36784156;2560300,326787;2431233,25814597;2543201,81669525;2688194,07904179;465870,8061083;1859637,86177764;86051,0350718961;1869961,52602064;312529,492731478;2783486,67743211;104073,160776714;1446521,14157962;3064667,99677672;3187173,40431736;160165,870346356;3637990,18857064;1987641,38641076;758243,31237545;1076055,90588719;2222317,53689841;821367,817884736;1588716,99928097;86,05104
"2722";"2502003";"BELÉM DO BREJO DO CRUZ";"250200";536688,276267517;1346339,11009065;1680533,39086777;2790772,87769518;1559377,23985018;2446593,66385357;2274368,12721429;2487442,74952511;2648432,9125888;291405,735972712;1741100,76321914;297969,017590028;1656964,33162289;415378,525414671;2570333,05657087;239634,376154744;1270854,09502329;3019442,11873955;2990215,5607922;340428,301561459;3443051,12990389;1968342,08569409;754361,434178611;862994,653233609;2176787,93206631;606631,393852556;1595115,56010813;239,63438
"2822";"2502052";"BERNARDINO BATISTA";"250205";524068,485961234;1242864,09068464;1595179,12929541;2681930,59626104;1439851,40272701;2325984,39269961;2140681,78231827;2391980,20406857;2560524,56234081;298535,282838475;1620062,05036941;414681,900756294;1557480,74446449;459873,044564717;2445084,84171108;376234,014874975;1134407,12048409;2927964,69436505;2854307,74562349;435736,960686853;3306766,01521628;1893759,2810991;706605,52593095;767005,760533677;2087389,41320265;487702,788187417;1537691,9017826;298,53528
"2922";"2502102";"BOA VENTURA";"250210";412108,384041226;1329384,7231295;1514123,24810959;2761160,16697037;1396216,93734388;2283537,32373214;2128627,79504315;2319443,51050632;2481673,33114556;404744,747506708;1578760,3665101;367543,117036448;1646166,51756907;357764,73018721;2503797,23673156;373372,95640619;1138783,99230508;2852032,26200139;2883023,30244614;365289,414424038;3332714,70111868;1805384,19394681;603178,919352203;861264,528482131;2009643,51184367;565723,432904984;1439791,46990201;357,76473
"3022";"2502151";"BOA VISTA";"250215";422787,390736105;1512828,98513803;1628187,15350769;2953865,82182907;1573869,56376325;2458702,72989819;2332263,91283959;2446864,27052167;2594708,84138669;462401,290235111;1758001,78181321;149819,692619789;1825871,3874778;255334,279907633;2714093,58569126;196022,827670313;1352536,90998974;2970335,78582903;3100707,61952843;165650,907577982;3550201,91938724;1897898,03013241;668625,438318305;1032871,09564396;2127497,62608556;760214,48242508;1504842,87184645;149,81969
"3126";"2502201";"BOM JESUS";"250220";491328,57045745;1253451,48780577;1557428,25972732;2689161,22444741;1407412,13892753;2294017,74949824;2115709,61427008;2355121,35446736;2523017,01419919;336068,955952701;1588153,64349722;417420,341180279;1569320,84079275;439088,628216686;2443304,20967488;393054,033087577;1113404,81917148;2890758,38522407;2841597,32862112;429883,011455063;3293205,46916052;1855617,8540267;669356,558045285;781717,02230223;2049958,06742949;493094,175468771;1499647,72109969;336,06896
"3222";"2502300";"BOM SUCESSO";"250230";508576,573746851;1302667,21375754;1621512,08382308;2743903,64873429;1487984,78940732;2375010,5739374;2200432,70841003;2424617,50562835;2588682,96472608;304236,584636671;1669322,41720177;348827,3660975;1616010,37722701;417763,609493501;2511583,37490709;310106,539553132;1197628,38227014;2958301,75058691;2921349,30964847;375290,160331838;3373613,49413375;1914018,05836982;710422,237272318;823569,684118658;2116310,79705247;551966,05606513;1548217,1197554;304,23658
"3322";"2502409";"BONITO DE SANTA FÉ";"250240";436994,934207154;1293897,09541897;1515780,33331768;2725558,28882073;1383264,79058771;2270528,20463004;2106841,27602989;2317501,11360395;2482510,86725105;387556,737450646;1565149,20556956;398760,828781498;1610763,74890404;392307,780312145;2469350,50922311;395188,751558225;1112641,23590351;2851617,57666841;2852670,39026548;399814,209059167;3302889,96304382;1810724,22888739;617598,486301983;826459,984828989;2009907,04366047;530115,481402441;1450512,99502086;387,55674
"3422";"2502508";"BOQUEIRÃO";"250250";399365,06090618;1531351,96583564;1609678,3106517;2971054,98537392;1564328,35789742;2448210,19652481;2328745,98560028;2429375,58035408;2575596,91505748;488569,891389326;1748632,2438091;146397,011827932;1845092,81620466;228138,025822683;2726369,09508625;214252,383924595;1353764,18893197;2951670,12223275;3106016,72695056;146614,794164305;3554778,55297218;1877128,02851043;647563,179784812;1052722,81368579;2109076,30107438;776114,230064498;1482143,36622411;146,39701
"3522";"2502607";"IGARACY";"250260";439454,549920506;1320290,22663238;1544771,91391796;2755211,28336862;1421935,89454313;2309265,77314589;2148433,21681785;2349387,40170394;2512206,69579866;375254,027251075;1604138,61253605;359519,538579244;1636272,77365782;373230,029682651;2504962,07208713;353459,734876897;1154391,21438328;2882330,06259989;2893089,9462037;365494,402409895;3343583,48310177;1836470,49610332;633959,610798705;848649,314645366;2040061,14767564;559059,052523458;1470906,26659878;353,45973
"3622";"2502706";"BORBOREMA";"250270";492823,385872292;1553963,70494767;1708667,3285185;2998660,04051663;1660578,49030857;2545349,37071859;2416841,36859206;2528790,47780245;2674137,86124711;464698,830612799;1844711,07004483;90549,8653453893;1863862,47777667;302109,320092591;2773703,16052284;116959,83953063;1432918,3952498;3050509,38138286;3174797,25446388;156189,738421838;3625415,69806743;1974045,86190887;744551,974170069;1069871,21137915;2208087,97132886;812443,932281598;1575858,06813072;90,54987
"3722";"2502805";"BREJO DO CRUZ";"250280";517795,149095092;1341065,92197405;1656323,02468403;2784366,61935787;1535024,07205255;2422271,58210949;2252064,89757781;2462888,90094297;2624164,46164993;303630,957309031;1716836,91794533;304836,601400942;1652829,97451003;404404,670232093;2558642,63493097;257777,66673778;1250044,93647843;2995036,40302703;2973012,11138541;340519,308083787;3425470,55946083;1944755,60552142;732338,284992481;859186,022822316;2152436,14049512;596430,42744539;1572735,47653971;257,77767
"3822";"2502904";"BREJO DOS SANTOS";"250290";514978,787731346;1309160,69476191;1633728,94189104;2751192,56990437;1501955,06727093;2389003,06841974;2214371,33971658;2437450,66829255;2601045,28978466;298622,009190953;1683330,36076479;339883,902471382;1621975,09820741;418206,493006268;2521459,54132564;297200,563050581;1211185,4450843;2970886,10407036;2933642,61516915;369447,049337128;3386058,78348562;1925484,52685136;719905,659015238;829025,700203776;2128776,21432057;560638,151988379;1558403,1566442;297,20056
"3922";"2503001";"CAAPORÃ";"250300";455653,074208075;1653334,75013005;1684922,46653908;3096260,201226;1676182,69632352;2556190,96546145;2454346,01559726;2508560,24059325;2645578,10778977;572007,748144389;1860731,07799251;35934,9314821888;1964822,745661;241463,183375005;2859834,68126925;189265,268421418;1486570,78825496;3023850,58665368;3241493,50609659;61149,2150939778;3689915,70601255;1937789,05026206;714198,393150069;1170954,80233019;2183704,817921;904600,195968553;1529545,72658519;35,93493
"4022";"2503100";"CABACEIRAS";"250310";401476,458983594;1514543,93818479;1606883,85111022;2954178,12592503;1555399,67812266;2439846,49294144;2316814,15767692;2425758,24154069;2573320,78547147;475067,349511176;1739612,60370022;160385,159134804;1828348,7789123;237803,807078708;2709787,76169991;217099,239288243;1339909,42690013;2949015,05352591;3090895,80577145;163479,533285038;3539871,96523579;1876356,78214978;647072,909541125;1036071,70686225;2106213,04616658;759236,400342924;1483368,12149743;160,38516
"4126";"2503209";"CABEDELO";"250320";502992,194722842;1641209,82695411;1730965,91799274;3086108,3237363;1711600,63864778;2593439,55430107;2481768,90399985;2554058,51203112;2692724,83044076;543671,722715297;1896085,87210461;14770,2570937478;1950698,87540704;291292,003785257;2860131,70886316;142600,553739313;1506344,34434313;3070689,79594844;3254729,16947089;111579,131182872;3704436,7601194;1986109,16669021;760863,742544601;1156768,3669756;2229995,9924336;899723,845536042;1579109,42533179;14,77026
"4220";"2503308";"CACHOEIRA DOS ÍNDIOS";"250330";481018,336573042;1254033,3408944;1542126,84570525;2688179,33713498;1392719,94094892;2279418,67985815;2103040,76402521;2339732,89719428;2507665,94052553;350045,389178394;1573581,00495743;423381,476036744;1570362,25538538;435152,65960443;2438759,53437087;403845,706330072;1102084,32666368;2875377,6548681;2832977,55303556;432501,152774798;3284269,26163906;1840544,30603546;655853,696666525;784228,537574041;2034596,4684782;492049,220842098;1485246,91960729;350,04539
"4320";"2503407";"CACIMBA DE AREIA";"250340";426273,885836352;1412333,97986519;1590873,24546922;2851311,94352012;1501491,3360981;2388316,87797439;2243401,15307081;2403393,48053409;2559016,0897555;400261,705689573;1684817,56098974;254370,063452523;1726640,39098374;308782,87950326;2608209,01339632;260960,96607999;1255352,25281597;2932073,93559375;2997818,56782232;266335,886033834;3448018,56063277;1872175,15375415;650910,54356659;935182,436915648;2088860,67605806;656228,999769826;1492234,83059358;254,37006
"4420";"2503506";"CACIMBA DE DENTRO";"250350";503239,604837201;1525073,80389319;1712561,33857699;2970065,85062462;1653523,10811335;2539178,61548144;2403439,14249688;2531295,95794057;2678958,31087948;434988,451366995;1837419,57107898;120115,379039936;1834638,64858701;320564,573683659;2747697,68122983;111655,353825112;1415621,31862043;3054691,36010152;3153563,28540694;184012,88868781;3604693,23656073;1981327,01063584;751807,030125662;1040681,12724415;2211888,51334366;785410,759145277;1586249,64946299;111,65535
"4520";"2503555";"CACIMBAS";"250355";418690,633575785;1424310,77949639;1588552,79608255;2863079,44857308;1503989,89008119;2390604,34374784;2248820,6898252;2401951,10311347;2556626,22435591;410874,944843729;1687471,57678851;244764,742324433;1738689,33919146;297406,060871438;2618977,99032896;257528,050662088;1262480,33955607;2930024,05037577;3006591,07867204;254627,463731208;3456564,06436021;1868536,00702917;645851,761373975;947311,612065487;2086781,94274412;667828,359360226;1487080,67687003;244,76474
"4620";"2503605";"CAIÇARA";"250360";519600,340174327;1565320,55844931;1737328,1228387;3010866,49039509;1689836,35988527;2574713,60827701;2444564,560028;2557722,71493191;2702536,75393587;465279,882446148;1873941,16121309;86224,2756937422;1873957,70763129;324443,207388908;2791336,69487402;90895,3756388472;1458800,56175849;3079065,81112943;3197934,66579169;167234,127598175;3648982,11303218;2001709,49092249;772386,810257589;1080217,852976;2236753,22963498;828429,558344724;1602291,12757631;86,22428
"4720";"2503704";"CAJAZEIRAS";"250370";477981,680921882;1267427,7241045;1551289,38455044;2702644,75453425;1407033,01231863;2293905,41133458;2119657,72686445;2350478,92974347;2517341,5865495;346433,182925925;1588133,93993876;406466,923548863;1583422,20429904;424491,582385425;2455097,12314804;386572,566755814;1119286,8009406;2885589,57671794;2850382,75355222;417002,94822416;3301696,63003936;1848225,88414927;658679,380303607;796112,945024444;2044434,71229839;506508,259487603;1490383,76032234;346,43318
"4820";"2503753";"CAJAZEIRINHAS";"250375";452901,139232933;1341441,00556956;1578968,81404273;2779524,77224096;1462798,3069124;2350134,63150368;2190053,23952266;2385672,1102831;2546792,33128512;360136,906601497;1645155,16363204;324659,481957947;1656274,18791515;365254,483356967;2536351,3882743;312006,295288954;1195042,28828862;2917675,74091348;2930993,74448981;338306,004695401;3381927,59696646;1867999,26573812;658740,152883191;865867,425713856;2075060,91638275;584118,664726808;1498088,74638624;312,0063
"4920";"2503803";"CALDAS BRANDÃO";"250380";469700,160394853;1594712,70245007;1692941,31688099;3038510,75351954;1661650,91183708;2544640,83757731;2427907,22467273;2514799,36122527;2656703,8027265;510842,571456328;1846050,75516207;52082,8628372157;1905524,27325691;268626,856108327;2807648,2294006;146395,638530194;1451036,39959295;3033930,16231705;3199396,43330978;110862,955437304;3649022,39955773;1953262,62051988;725077,188974597;1111543,46183408;2192279,96321778;849121,264155699;1550842,25919784;52,08286
"5020";"2503902";"CAMALAÚ";"250390";343763,628625733;1487967,02957552;1536111,20625946;2922047,39265904;1480872,88386675;2365162,69896931;2245564,74262444;2353775,22142597;2503207,51558111;493490,88944902;1665125,13461245;228120,960798362;1803906,99210669;215960,795253492;2663961,48459436;289765,365777843;1274023,27287338;2878299,03374959;3030719,75467669;206541,556552487;3478441,29707951;1808996,34648976;581228,867063568;1015481,35044868;2035265,36185192;726072,088149205;1420552,18276518;206,541557
"5123";"2504009";"CAMPINA GRANDE";"250400";430860,929057199;1537997,90209328;1643265,79782743;2979751,93269837;1596815,92790829;2481036,84362849;2358342,90885227;2463097,84031594;2609044,24048088;477952,605118162;1781062,52318973;121590,533549951;1850542,92807627;251478,495538756;2741806,65727675;180916,96774353;1380085,12923009;2985214,25421086;3128903,12712666;142669,192976665;3578333,79204435;1910033,41841944;680437,059022937;1057174,09675616;2142673,08974799;786877,853690391;1513948,70872994;121,59053
