"";"CODUFMUN";"medicos_g1";"medicos_g2";"medicos_g3"
"4931";"260960";927,5;71;13,0633802816901
"4932";"420910";4735;80,5;58,8198757763975
"4933";"330045";692;46,5;14,8817204301075
"4934";"317020";4907,5;66,5;73,796992481203
"4935";"330100";3341;2;1670,5
"4936";"355220";5403;27;200,111111111111
"4937";"313670";6326;93,5;67,6577540106952
"4938";"411370";5895,5;92,5;63,7351351351351
"4939";"280030";8727;179,5;48,6183844011142
"4940";"291080";2260,5;98;23,0663265306122
"4941";"354850";6333;33;191,909090909091
"4942";"510340";4895;90;54,3888888888889
"4943";"330510";879;58;15,1551724137931
"4944";"330330";4562,5;128,5;35,5058365758755
"4945";"354340";6729;60,5;111,223140495868
"4946";"354990";4939,5;10;493,95
"4947";"311860";2065;91;22,6923076923077
"4948";"260790";1325,5;81;16,3641975308642
"4949";"250750";6032;236;25,5593220338983
"4950";"500270";6290;74,5;84,4295302013423
"4951";"353440";3196;5;639,2
"4952";"354870";3575,5;47;76,0744680851064
"4953";"221100";4550;245;18,5714285714286
"4954";"240810";6283;101;62,2079207920792
"4955";"354780";5173;44;117,568181818182
"4956";"270430";5748;94;61,1489361702128
"4957";"330170";3099;58;53,4310344827586
"4958";"211130";4275;141;30,3191489361702
"4959";"330350";2790,5;72,5;38,4896551724138
"4960";"330490";2577,5;218,5;11,7963386727689
"4961";"351880";5038;93;54,1720430107527
"4962";"350950";11926,5;167;71,4161676646707
"4963";"520870";10758;298,5;36,0402010050251
"4964";"130260";7035,5;200,5;35,0897755610973
"4965";"431490";12956,5;317,5;40,807874015748
"4966";"150140";6224;141;44,1418439716312
"4967";"261160";15612;284,5;54,8752196836555
"4968";"410690";15507,5;245;63,2959183673469
"4969";"530010";5815,5;54,5;106,706422018349
"4970";"230440";14385;416,5;34,5378151260504
"4971";"310620";36508;733;49,806275579809
"4972";"292740";17719,5;207;85,6014492753623
"4973";"330455";37292,5;400,5;93,1148564294632
"4974";"355030";84379,5;1500;56,253
"4975";"171550";1;1;1
"4976";"353286";1;1;1
"4977";"170460";1;1;1
"4978";"171215";2;1;2
"4979";"172125";1;1;1
"4980";"170980";1;1;1
"4981";"170625";2;1;2
"4982";"251065";3;1;3
"4983";"250485";2;2;1
"4984";"251278";10;1;10
"4985";"171845";1;1;1
"4986";"354765";4;1;4
"4987";"355475";5,5;1;5,5
"4988";"354085";5;1;5
"4989";"351565";3;1;3
"4990";"251465";2,5;2,5;1
"4991";"220793";1;1;1
"4992";"221038";1;1;1
"4993";"355695";6;2;3
"4994";"171889";1;1;1
"4995";"250073";1;1;1
"4996";"353657";6;1;6
"4997";"510268";8;1;8
"4998";"172097";3;1;3
"4999";"171245";2;1;2
"5000";"522028";4;1;4
"5001";"220945";1;1;1
"5002";"171370";1;1;1
"5003";"420535";2;1;2
"5004";"421569";1;1;1
"5005";"354625";10;2;5
"5006";"251394";5;1;5
"5007";"420675";3;1;3
"5008";"352585";8;NA;NA
"5009";"250057";3;1;3
"5010";"421795";3;1;3
"5011";"420475";3;1;3
"5012";"220855";3;1;3
"5013";"250115";2;2;1
"5014";"421205";4;2;2
"5015";"350335";3;1;3
"5016";"241105";5;2;2,5
"5017";"251740";2;2;1
"5018";"220415";1;1;1
"5019";"420519";3;1;3
"5020";"170305";2;1;2
"5021";"350775";6;2;3
"5022";"420917";2;2;1
"5023";"420257";5;1;5
"5024";"430675";2;1;2
"5025";"354323";5;1;5
"5026";"421189";5;1;5
"5027";"420253";4;1;4
"5028";"410752";2;1;2
"5029";"250937";2;1;2
"5030";"353215";1;1;1
"5031";"421187";4;1;4
"5032";"420209";4;2;2
"5033";"354165";7;1;7
"5034";"220198";2;2;1
"5035";"220554";1;1;1
"5036";"220385";1;1;1
"5037";"251675";2;1;2
"5038";"430655";3;1;3
"5039";"432285";3;1;3
"5040";"251615";2;2;1
"5041";"220157";1;1;1
"5042";"110146";3;1;3
"5043";"172000";1;1;1
"5044";"420075";4;1;4
"5045";"432335";6;1;6
"5046";"221097";1;1;1
"5047";"316443";8;1;8
"5048";"220975";1;1;1
"5049";"251593";4;2;2
"5050";"250135";6;1;6
"5051";"250205";4;1;4
"5052";"221037";1;1;1
"5053";"250153";2;1;2
"5054";"251274";2;1;2
"5055";"251365";4;1;4
"5056";"240165";1;1;1
"5057";"432057";2;1;2
"5058";"430825";4;1;4
"5059";"312737";1;1;1
"5060";"312735";3;1;3
"5061";"420419";4;1;4
"5062";"220207";1;1;1
"5063";"421415";2;1;2
"5064";"421985";3;1;3
"5065";"315727";7;1;7
"5066";"316165";1;1;1
"5067";"430957";3;1;3
"5068";"221150";1;1;1
"5069";"430807";9;1;9
"5070";"521805";13;1;13
"5071";"432252";3;1;3
"5072";"240375";5;1;5
"5073";"520357";4;1;4
"5074";"432237";5;1;5
"5075";"420757";5;1;5
"5076";"412033";8;1;8
"5077";"420517";5;2;2,5
"5078";"420555";3;1;3
"5079";"315213";3;2;1,5
"5080";"220265";3;2;1,5
"5081";"421835";8;2;4
"5082";"431261";8;1;8
"5083";"355365";7;1;7
"5084";"251385";8;1;8
"5085";"432234";5;2;2,5
"5086";"220535";1;1;1
"5087";"520082";3;2;1,5
"5088";"430607";3;1;3
"5089";"352115";11;NA;NA
"5090";"420325";5;2;2,5
"5091";"220710";2;1;2
"5092";"170030";4;1;4
"5093";"221160";1;1;1
"5094";"140028";7;4;1,75
"5095";"431237";6;1;6
"5096";"431333";2;1;2
"5097";"240725";3,5;1;3,5
"5098";"221039";1;1;1
"5099";"430205";4;2;2
"5100";"420243";7;1;7
"5101";"221095";1;1;1
"5102";"410185";4;1;4
"5103";"314437";5;1;5
"5104";"430467";9;2;4,5
"5105";"432032";3;1;3
"5106";"241475";13;2;6,5
"5107";"220558";2;2;1
"5108";"251396";4;1;4
"5109";"316805";6,5;1;6,5
"5110";"430225";11;NA;NA
"5111";"432085";7;1;7
"5112";"521945";2;1;2
"5113";"312695";1;1;1
"5114";"250375";6;1;6
"5115";"350995";7;1;7
"5116";"431301";2;1;2
"5117";"317047";8;1;8
"5118";"510830";4;2;2
"5119";"431173";4;1;4
"5120";"241025";4;2;2
"5121";"220155";1;1;1
"5122";"250855";5;2;2,5
"5123";"170510";1;1;1
"5124";"220325";2;2;1
"5125";"432149";2,5;1,5;1,66666666666667
"5126";"251392";6;2;3
"5127";"311115";2;2;1
"5128";"430543";18;NA;NA
"5129";"170307";2;2;1
"5130";"240933";2;2;1
"5131";"251398";6;2;3
"5132";"220695";1;1;1
"5133";"410685";5;1;5
"5134";"310665";3;2;1,5
"5135";"250407";6;3;2
"5136";"251276";5;2;2,5
"5137";"510618";6;2;3
"5138";"210725";10;2;5
"5139";"250535";4;3;1,33333333333333
"5140";"312738";6,5;1;6,5
"5141";"510385";10;2;5
"5142";"251203";3;3;1
"5143";"430637";3;1;3
"5144";"241415";4;2;2
"5145";"316105";5;1;5
"5146";"421568";1;1;1
"5147";"431339";7;2;3,5
"5148";"220675";2;2;1
"5149";"316556";5;1;5
"5150";"317075";8;2;4
"5151";"315645";6;2;3
"5152";"421575";1;1;1
"5153";"430087";13;1;13
"5154";"520005";11;2;5,5
"5155";"210975";3;2;1,5
"5156";"420287";5;2;2,5
"5157";"221063";2;2;1
"5158";"421725";14;2;7
"5159";"412217";4;1;4
"5160";"430187";3;1;3
"5161";"220255";2;2;1
"5162";"220887";3;3;1
"5163";"220559";2;2;1
"5164";"220795";2;2;1
"5165";"150746";4;3;1,33333333333333
"5166";"510626";5;3;1,66666666666667
"5167";"432232";8,5;1;8,5
"5168";"311205";4;2;2
"5169";"220253";4;2;2
"5170";"150125";3;1;3
"5171";"220527";4;3;1,33333333333333
"5172";"315053";5;2;2,5
"5173";"220735";1,5;1,5;1
"5174";"354105";6;NA;NA
"5175";"251275";4;3;1,33333333333333
"5176";"314225";3;2;1,5
"5177";"316905";12,5;1,5;8,33333333333333
"5178";"420208";6;1;6
"5179";"316265";3;2;1,5
"5180";"211167";5;2;2,5
"5181";"251335";3;3;1
"5182";"430781";5;1;5
"5183";"522230";3;2;1,5
"5184";"241445";4;2;2
"5185";"211195";3;3;1
"5186";"510787";38;3;12,6666666666667
"5187";"210197";3;2;1,5
"5188";"313655";3;2;1,5
"5189";"317065";5;2;2,5
"5190";"316447";6;2;3
"5191";"412015";4;2;2
"5192";"431113";3;NA;NA
"5193";"510370";8;3;2,66666666666667
"5194";"310445";2;1;2
"5195";"250435";14;2;7
"5196";"314545";4;2;2
"5197";"220785";3;2;1,5
"5198";"220965";2;2;1
"5199";"221170";5;2;2,5
"5200";"221062";2;2;1
"5201";"211157";5;2;2,5
"5202";"310205";5;2;2,5
"5203";"251207";4;2;2
"5204";"220323";2;2;1
"5205";"313657";4;2;2
"5206";"312247";2;1;2
"5207";"220271";2;2;1
"5208";"314537";4;2;2
"5209";"220553";4;2;2
"5210";"220045";2;2;1
"5211";"311535";10;3;3,33333333333333
"5212";"411435";3;2;1,5
"5213";"241355";15;2;7,5
"5214";"310925";6;2;3
"5215";"510624";6;2;3
"5216";"316695";3;2;1,5
"5217";"220545";2;2;1
"5218";"110094";4;2;2
"5219";"312825";6;2;3
"5220";"314315";8;3;2,66666666666667
"5221";"431053";5;NA;NA
"5222";"110145";2;1;2
"5223";"250403";4;2;2
"5224";"312083";5;2;2,5
"5225";"110147";4;2;2
"5226";"314053";6;2;3
"5227";"150775";10;1;10
"5228";"410315";6;2;3
"5229";"220997";3;3;1
"5230";"110092";8;1;8
"5231";"210193";5;4;1,25
"5232";"317115";5;2;2,5
"5233";"220177";3;3;1
"5234";"220327";2;2;1
"5235";"220211";2;2;1
"5236";"316225";4;2;2
"5237";"314795";3;2;1,5
"5238";"220117";3;2;1,5
"5239";"430745";5;3;1,66666666666667
"5240";"220995";2;2;1
"5241";"220213";3;2;1,5
"5242";"220665";5;5;1
"5243";"316095";8;2;4
"5244";"220552";2;2;1
"5245";"221093";2;2;1
"5246";"314585";7;2;3,5
"5247";"250053";6;2;3
"5248";"312235";3;2;1,5
"5249";"317043";19;1;19
"5250";"410165";7;2;3,5
"5251";"315737";4;2;2
"5252";"311787";39;2;19,5
"5253";"210135";4;2;2
"5254";"220885";2;2;1
"5255";"220435";2;2;1
"5256";"210408";4;3;1,33333333333333
"5257";"431205";29,5;2,5;11,8
"5258";"220272";2;2;1
"5259";"313652";7;1;7
"5260";"220755";2;2;1
"5261";"250215";8;2;4
"5262";"314467";5;2;2,5
"5263";"313835";5;2;2,5
"5264";"220005";6;2;3
"5265";"351685";15;2;7,5
"5266";"420207";8;2;4
"5267";"251720";6;2;3
"5268";"220455";1;1;1
"5269";"412635";7;2;3,5
"5270";"430544";6;NA;NA
"5271";"250933";10;2;5
"5272";"140070";6;4;1,5
"5273";"251272";5;2;2,5
"5274";"410275";6;2;3
"5275";"220245";2;2;1
"5276";"210598";6;5;1,2
"5277";"421535";3;1;3
"5278";"140023";6;2;3
"5279";"313055";6;3;2
"5280";"220551";2;2;1
"5281";"315415";9;2;4,5
"5282";"140002";6,5;2,5;2,6
"5283";"220667";4;3;1,33333333333333
"5284";"431406";4;3;1,33333333333333
"5285";"251445";9,5;3;3,16666666666667
"5286";"314625";4;2;2
"5287";"210055";4;3;1,33333333333333
"5288";"250939";3;2;1,5
"5289";"312733";3;2;1,5
"5290";"311995";18;2;9
"5291";"315015";12,5;3;4,16666666666667
"5292";"210923";5;3;1,66666666666667
"5293";"431171";14;NA;NA
"5294";"315765";3;2;1,5
"5295";"311615";5;3;1,66666666666667
"5296";"240485";9;3;3
"5297";"420195";6;3;2
"5298";"250077";8;3;2,66666666666667
"5299";"313868";8;5;1,6
"5300";"250527";6;3;2
"5301";"220987";6;2;3
"5302";"311547";6;2;3
"5303";"410395";4;2;2
"5304";"430163";17;3;5,66666666666667
"5305";"220217";3;3;1
"5306";"220557";4;3;1,33333333333333
"5307";"312125";15;3;5
"5308";"110155";4;3;1,33333333333333
"5309";"211065";4;3;1,33333333333333
"5310";"312015";2;2;1
"5311";"312087";6;4;1,5
"5312";"314655";3;2;1,5
"5313";"314435";8;3;2,66666666666667
"5314";"251455";3;2;1,5
"5315";"210565";3;3;1
"5316";"313867";6;2;3
"5317";"314875";8,5;3;2,83333333333333
"5318";"421003";37;2;18,5
"5319";"317107";9;2;4,5
"5320";"210312";5;3;1,66666666666667
"5321";"211227";3;2;1,5
"5322";"310285";7;3;2,33333333333333
"5323";"412175";6;4;1,5
"5324";"220635";2;2;1
"5325";"310945";6;2;3
"5326";"250905";4;3;1,33333333333333
"5327";"316294";33,5;2,5;13,4
"5328";"353475";37;NA;NA
"5329";"317057";8;3;2,66666666666667
"5330";"210663";4;3;1,33333333333333
"5331";"412065";8;2;4
"5332";"220605";3;3;1
"5333";"411885";7;2;3,5
"5334";"210315";6;3;2
"5335";"211285";14;2;7
"5336";"420213";5;3;1,66666666666667
"5337";"315057";3,5;3,5;1
"5338";"220194";2;2;1
"5339";"210955";8;3;2,66666666666667
"5340";"314587";6;1;6
"5341";"410754";3;2;1,5
"5342";"250915";7;3;2,33333333333333
"5343";"312965";4;2;2
"5344";"330245";18;2;9
"5345";"410773";6;2;3
"5346";"411545";5;2;2,5
"5347";"220585";7;3;2,33333333333333
"5348";"241255";8;4;2
"5349";"330513";24;3;8
"5350";"250523";6;3;2
"5351";"430471";9;2;4,5
"5352";"140045";21;4;5,25
"5353";"316045";5;4;1,25
"5354";"210173";5;2;2,5
"5355";"220669";3;3;1
"5356";"410845";5;2;2,5
"5357";"250415";6;3;2
"5358";"211163";3;2;1,5
"5359";"210237";4;4;1
"5360";"220208";3;3;1
"5361";"220105";3;3;1
"5362";"110143";8;4;2
"5363";"410645";17;2;8,5
"5364";"313535";8,5;4;2,125
"5365";"311783";3;3;1
"5366";"410304";7;3;2,33333333333333
"5367";"312675";3;2;1,5
"5368";"240185";5;4;1,25
"5369";"211085";9;3;3
"5370";"250355";4;3;1,33333333333333
"5371";"270135";5;2;2,5
"5372";"110175";6;2;3
"5373";"210545";5,5;2,5;2,2
"5374";"315733";3;1;3
"5375";"314505";5;3;1,66666666666667
"5376";"110148";3,5;2,5;1,4
"5377";"251315";4;4;1
"5378";"210667";9;3;3
"5379";"430512";8;NA;NA
"5380";"313065";5;3;1,66666666666667
"5381";"320425";17;3;5,66666666666667
"5382";"160080";10;6;1,66666666666667
"5383";"317103";4;3;1,33333333333333
"5384";"313695";3;2;1,5
"5385";"316245";5;4;1,25
"5386";"211172";12;4;3
"5387";"410895";7;4;1,75
"5388";"110149";12;3;4
"5389";"313545";6,5;3,5;1,85714285714286
"5390";"312707";4;3;1,33333333333333
"5391";"314995";4;3;1,33333333333333
"5392";"210905";3;3;1
"5393";"220173";5;5;1
"5394";"210407";7;3;2,33333333333333
"5395";"310825";3;3;1
"5396";"211125";9;3;3
"5397";"251597";8;4;2
"5398";"220465";5;5;1
"5399";"210177";5;4;1,25
"5400";"410865";7;3;2,33333333333333
"5401";"210635";3;2;1,5
"5402";"210637";11;7;1,57142857142857
"5403";"211023";6;3;2
"5404";"314015";17,5;NA;NA
"5405";"210462";5;3;1,66666666666667
"5406";"210455";8;5;1,6
"5407";"150285";3;1;3
"5408";"140047";14;5;2,8
"5409";"210594";4;3;1,33333333333333
"5410";"140017";6;4;1,5
"5411";"250157";23;4;5,75
"5412";"314465";10;5;2
"5413";"316555";10;3;3,33333333333333
"5414";"210409";9;4;2,25
"5415";"150195";4;3;1,33333333333333
"5416";"330093";64,5;5,5;11,7272727272727
"5417";"314535";5;4;1,25
"5418";"250625";6,5;4;1,625
"5419";"210515";14;5;2,8
"5420";"411007";3;1;3
"5421";"240895";9;4;2,25
"5422";"150497";9,5;5;1,9
"5423";"210596";5;4;1,25
"5424";"211105";6;5;1,2
"5425";"330411";113,5;6;18,9166666666667
"5426";"210535";11;6;1,83333333333333
"5427";"412667";16;4;4
"5428";"210547";8;6;1,33333333333333
"5429";"210592";4;3;1,33333333333333
"5430";"261255";10;4;2,5
"5431";"211174";11;5;2,2
"5432";"320495";24;3;8
"5433";"150563";7,5;2,5;3
"5434";"315217";9;5;1,8
"5435";"211027";7;4;1,75
"5436";"210207";8;6;1,33333333333333
"5437";"210125";17;6;2,83333333333333
"5438";"110037";10;5;2
"5439";"210255";11;5;2,2
"5440";"411995";31;4;7,75
"5441";"210015";8;7;1,14285714285714
"5442";"320115";25;6;4,16666666666667
"5443";"150085";18;4;4,5
"5444";"330187";44;7;6,28571428571429
"5445";"210825";11;8;1,375
"5446";"210805";11;5;2,2
"5447";"210275";11;5;2,2
"5448";"150611";5;4;1,25
"5449";"150565";6;NA;NA
"5450";"110045";16;3;5,33333333333333
"5451";"150145";10,5;4;2,625
"5452";"310855";12;3;4
"5453";"211153";10;3;3,33333333333333
"5454";"210087";4;4;1
"5455";"210215";6;4;1,5
"5456";"260795";6;5;1,2
"5457";"210465";6;5;1,2
"5458";"210325";13;5;2,6
"5459";"210235";12;6;2
"5460";"210745";17;5;3,4
"5461";"260805";26,5;3;8,83333333333333
"5462";"210083";9;8;1,125
"5463";"260915";14;4;3,5
"5464";"150215";81;7;11,5714285714286
"5465";"211107";11;8;1,375
"5466";"260105";16;6;2,66666666666667
"5467";"410465";41;4;10,25
"5468";"260415";24;6;4
"5469";"210317";8;8;1
"5470";"210375";8;5;1,6
"5471";"210203";14;7;2
"5472";"210927";11;7;1,57142857142857
"5473";"316553";52;5;10,4
"5474";"316292";41;3,5;11,7142857142857
"5475";"211102";13;5;2,6
"5476";"210632";11;7;1,57142857142857
"5477";"320517";23;2;11,5
"5478";"150304";10;3;3,33333333333333
"5479";"210355";5;4;1,25
"5480";"210845";10;6;1,66666666666667
"5481";"510279";17;3;5,66666666666667
"5482";"320501";33;6;5,5
"5483";"330023";134,5;12;11,2083333333333
"5484";"210945";32;11;2,90909090909091
"5485";"261485";22;8;2,75
"5486";"211178";4;3;1,33333333333333
"5487";"211223";21;8;2,625
"5488";"210043";10;7;1,42857142857143
"5489";"410425";30;6;5
"5490";"210735";9;6;1,5
"5491";"260875";29;6;4,83333333333333
"5492";"211176";19;8;2,375
"5493";"150803";25;7;3,57142857142857
"5494";"330395";114;9;12,6666666666667
"5495";"211245";12;9;1,33333333333333
"5496";"210542";19;9;2,11111111111111
"5497";"210467";40,5;12;3,375
"5498";"210047";37,5;18;2,08333333333333
"5499";"330575";51;10;5,1
"5500";"320332";70;7,5;9,33333333333333
"5501";"210232";43,5;11;3,95454545454545
"5502";"330475";160;3;53,3333333333333
"5503";"150442";206;21,5;9,58139534883721
"5504";"330555";163;15;10,8666666666667
"5505";"521523";41;14;2,92857142857143
"5506";"520025";96;14,5;6,62068965517241
"5507";"522185";207,5;29;7,1551724137931
"5508";"220095";1;1;1
"5509";"220672";5;5;1
"5510";"220779";1;1;1
"5511";"240615";3;2;1,5
"5512";"270375";15;5;3
"5513";"290327";18,5;5;3,7
"5514";"291955";108;5;21,6
"5515";"320225";23;4;5,75
"5516";"330285";261;15;17,4
"5517";"430003";19;1;19
"5518";"430047";11;1;11
"5519";"430107";7,5;1;7,5
"5520";"430222";7;1;7
"5521";"430223";4;1;4
"5522";"430258";4;2;2
"5523";"430461";4,5;1;4,5
"5524";"430462";5;NA;NA
"5525";"430465";7;1;7
"5526";"430583";3,5;1;3,5
"5527";"430593";5;NA;NA
"5528";"430613";3;1;3
"5529";"430843";6;1;6
"5530";"431065";8;1;8
"5531";"431087";4;NA;NA
"5532";"431123";3;1;3
"5533";"431217";3;2;1,5
"5534";"431346";2;1;2
"5535";"431413";5;1;5
"5536";"431417";12;1;12
"5537";"431446";3;1;3
"5538";"431531";3;1;3
"5539";"431595";4;1;4
"5540";"431673";3;1;3
"5541";"431697";4;NA;NA
"5542";"431861";5;1;5
"5543";"431936";2;1;2
"5544";"432146";5;1;5
"5545";"432377";6;1;6
"5546";"500390";4;1;4
"5547";"510185";2;1;2
"5548";"510325";13;5;2,6
"5549";"510336";4;2;2
"5550";"510343";3;2;1,5
"5551";"510452";6;1;6
"5552";"510454";4;1;4
"5553";"510617";3;2;1,5
"5554";"510619";5;2;2,5
"5555";"510631";2;1;2
"5556";"510757";2;1;2
"5557";"510774";3;1;3
"5558";"510776";4;1;4
"5559";"510779";4;1;4
"5560";"510788";2;1;2
"5561";"510835";2;2;1
"5562";"520485";7;5;1,4
"5563";"520815";5;1;5
"5564";"521015";4;1;4
"5565";"521225";4;1;4
"5566";"150475";NA;NA;NA
"5567";"421265";NA;NA;NA
"5568";"422000";NA;NA;NA
"5569";"431454";NA;NA;NA
"5570";"500627";NA;NA;NA
